Year,ApplicationCode,EmergencyGroupID,EmergencyTypeID,Budget,WindowID,FirstProjectApprovedDate,LastProjectApprovedDate,CountryID
2024,CERF-MRT-24-RR-1402,1,32,3000019.75,3,2024-09-23,2024-09-25,63
2024,CERF-MWI-24-UF-1408,3,8,4601449.590000001,4,2024-12-23,2024-12-27,60
2024,CERF-NAM-24-RR-1400,3,8,3000042.6,3,2024-10-01,2024-10-08,68
2024,CERF-NER-24-RR-1398,3,6,4999764.17,3,2024-11-25,2024-11-26,71
2024,CERF-NER-24-RR-1417,3,6,6999928.48,3,2024-10-03,2024-10-10,71
2024,CERF-NGA-24-RR-1387,3,8,11000000.48,3,2024-07-10,2024-07-10,72
2024,CERF-NGA-24-RR-1425,3,6,5001255.579999999,3,2024-10-15,2024-10-22,72
2024,CERF-PHL-24-RR-1391,3,5,7083163.76,3,2024-09-13,2024-09-16,78
2024,CERF-PHL-24-RR-1431,3,5,3497910.88,3,2024-12-05,2024-12-06,78
2024,CERF-SOM-24-RR-1429,3,8,5000126.13,3,2024-12-03,2024-12-16,87
2024,CERF-SSD-24-RR-1401,3,6,9999862.12,3,2024-09-26,2024-09-30,88
2024,CERF-TCD-24-RR-1416,3,6,8000001.390000001,3,2024-09-30,2024-10-08,19
2024,CERF-TCD-24-RR-1420,3,6,5000004.29,3,2024-10-08,2024-10-10,19
2024,CERF-TCD-24-RR-1436,1,32,5000051.25,3,2024-12-20,2024-12-20,19
2024,CERF-VNM-24-RR-1424,3,6,1999901.1300000001,3,2024-10-15,2024-10-18,104
2024,CERF-VUT-24-RR-1441,3,1,999998.1299999999,3,2024-12-31,2024-12-31,101
2025,CERF-AFG-25-RR-1464,3,8,6685906.84,3,2025-04-30,2025-05-01,1
2025,CERF-AFG-25-RR-1484,3,1,4997934.95,3,2025-09-15,2025-09-19,1
2025,CERF-AFG-25-UF-1453,1,19,19966140.9,4,2025-07-07,2025-07-17,1
2025,CERF-AGO-25-RR-1468,2,9,1799873.54,3,2025-05-30,2025-06-02,3
2025,CERF-BFA-25-RR-1471,1,33,5899998.52,3,2025-07-09,2025-07-18,13
2025,CERF-BOL-25-RR-1465,3,6,999997.28,3,2025-05-07,2025-05-07,10
2025,CERF-COD-25-RR-1445,2,9,750000.4299999999,3,2025-03-18,2025-03-19,27
2025,CERF-COD-25-RR-1469,2,9,742032.72,3,2025-06-12,2025-06-12,27
2025,CERF-COD-25-RR-1474,2,9,750000.01,3,2025-08-06,2025-08-07,27
2025,CERF-COD-25-RR-1488,2,30,2499837.67,3,2025-10-20,2025-10-22,27
2025,CERF-COG-25-RR-1486,2,9,1000002.74,3,2025-10-02,2025-10-02,79
2025,CERF-CUB-25-RR-1478,3,5,4000001.05,3,2025-09-02,2025-09-02,25
2025,CERF-ETH-25-RR-1473,1,32,3000000.4699999997,3,2025-08-01,2025-08-01,36
2025,CERF-GTM-25-RR-1447,3,8,4000000.0,3,2025-06-18,2025-06-30,42
2025,CERF-HND-25-UF-1455,1,33,1832000.08,4,2025-06-19,2025-06-25,46
2025,CERF-HND-25-UF-1455,3,5,1970031.65,4,2025-06-19,2025-06-25,46
2025,CERF-HTI-24-RR-1399,3,5,4000000.74,3,2025-06-12,2025-06-12,45
2025,CERF-HTI-25-RR-1483,1,33,9000125.64,3,2025-10-17,2025-11-05,45
2025,CERF-MMR-25-RR-1462,3,1,9999998.959999999,3,2025-05-01,2025-05-09,67
2025,CERF-MOZ-24-RR-1438,3,5,6053738.92,3,2025-02-17,2025-02-20,66
2025,CERF-MRT-25-UF-1454,1,32,4999999.71,4,2025-06-27,2025-07-11,63
2025,CERF-NGA-25-RR-1472,5,35,6000007.52,3,2025-07-03,2025-07-11,72
2025,CERF-NGA-25-RR-1475,3,6,5000130.53,3,2025-08-08,2025-08-14,72
2025,CERF-PAK-25-RR-1487,3,6,5000000.09,3,2025-09-23,2025-10-27,74
2025,CERF-PHL-25-RR-1485,3,5,5950000.0,3,2025-10-24,2025-10-24,78
2025,CERF-SDN-25-RR-1476,2,9,5000000.64,3,2025-08-14,2025-08-20,80
2025,CERF-SOM-25-UF-1457,3,8,14849910.52,4,2025-07-01,2025-07-16,87
2025,CERF-SSD-25-RR-1463,3,6,8374514.08,3,2025-06-18,2025-06-25,88
2025,CERF-TCD-25-RR-1491,2,9,995639.99,3,2025-10-17,2025-10-23,19
2025,CERF-UGA-25-RR-1467,1,32,2500015.71,3,2025-05-22,2025-05-28,97
2025,CERF-VEN-25-RR-1490,3,6,2000000.0,3,2025-10-27,2025-11-04,102
2025,CERF-VEN-25-UF-1452,5,35,9099187.01,4,2025-06-27,2025-07-11,102
2025,CERF-ZMB-25-UF-1458,3,8,4750423.52,4,2025-07-01,2025-07-16,106
