ApprovedDate,PooledFundName,FundType,Budget
04-2022,1,2,371992.51
04-2022,1,2,693375.7
04-2022,1,2,648110.98
04-2022,1,2,682629.49
04-2022,1,2,695196.77
04-2022,1,2,496521.73
04-2022,1,2,434329.85
04-2022,1,2,688294.02
04-2022,1,2,660437.18
05-2014,36,2,99999.83
05-2014,73,2,619179.0
05-2018,51,2,856000.0
05-2018,72,2,220012.37
05-2019,88,2,172399.96
05-2019,88,2,245040.7
05-2019,88,2,100000.1
05-2019,88,2,150000.09
05-2019,88,2,103740.78
05-2021,98,2,488942.81
06-2013,87,2,380944.0
06-2014,105,2,897151.5800000001
06-2015,18,2,182849.77
06-2017,87,2,225000.0
06-2017,87,2,314778.0
06-2017,87,2,172970.85
06-2017,87,2,265219.64
06-2018,72,2,700000.0
06-2018,72,2,250000.0
06-2018,72,2,686892.92
06-2019,88,2,100000.06
06-2019,88,2,300000.18
06-2019,88,2,100000.0
06-2019,88,2,200000.0
06-2019,88,2,190000.01
06-2019,88,2,300000.0
06-2019,88,2,204000.17
06-2019,88,2,176673.75
06-2019,88,2,176919.9
06-2019,88,2,166572.04
07-2014,73,2,248807.1
07-2015,74,2,130001.58
07-2018,18,2,549997.89
07-2018,18,2,319967.72
07-2018,18,2,340666.6
07-2018,18,2,299999.99
07-2018,18,2,305855.01
07-2018,18,2,649879.87
07-2018,18,2,350006.42
07-2018,18,2,300000.0
07-2019,88,2,218129.98
07-2019,88,2,100000.3
07-2019,88,2,307000.0
07-2019,88,2,250000.0
07-2019,88,2,200000.12
07-2019,88,2,99999.99
07-2019,88,2,255100.41
07-2019,88,2,200000.15
07-2019,88,2,300000.61
07-2019,88,2,198700.16
07-2019,88,2,149999.56
07-2019,88,2,190000.7
07-2019,88,2,178600.0
07-2019,88,2,289879.64
07-2019,88,2,193333.8
07-2022,91,2,599953.28
07-2022,91,2,438272.0
07-2022,91,2,319258.72
07-2022,91,2,297246.0
07-2022,91,2,250000.04
07-2022,49,2,940000.0
08-2011,87,2,500000.0
08-2016,36,2,149299.41
08-2016,18,2,862302.1599999999
08-2016,80,2,79672.2
08-2016,108,2,491133.8
08-2016,108,2,354610.84
08-2016,108,2,500610.2
08-2016,108,2,312727.88
08-2016,108,2,364884.34
08-2016,91,2,1902192.5
08-2017,87,2,99948.7
08-2017,87,2,148808.27
08-2018,72,2,1999680.48
08-2018,72,2,699997.19
08-2018,72,2,710679.88
08-2018,72,2,186100.82
08-2019,88,2,100000.0
08-2022,36,2,349426.97
08-2022,36,2,100006.48
08-2022,36,2,100002.2
08-2022,36,2,444000.01
08-2022,91,2,347715.66
09-2015,55,2,249968.82
09-2015,55,2,123174.12
09-2015,105,2,23062.72
09-2015,80,2,346625.76
09-2015,80,2,527962.33
09-2016,87,2,200000.33
09-2021,91,2,285865.05
09-2021,88,2,742345.0
09-2021,88,2,134768.18
09-2021,27,2,290050.08
09-2022,72,2,349645.83
09-2022,73,2,337706.26
01-2020,108,2,499432.48
01-2020,108,2,350404.83
01-2020,108,2,6152672.15
01-2020,108,2,1433584.59
01-2020,108,2,266444.89
01-2020,108,2,297900.84
01-2020,73,2,364999.74
01-2022,1,2,691417.19
01-2022,1,2,100000.0
01-2022,1,2,199998.99
01-2022,1,2,500340.34
01-2022,1,2,240463.24
01-2022,18,2,849995.52
10-2015,36,2,377078.5
10-2016,80,2,300000.78
10-2017,91,2,1498000.0
10-2017,87,2,300577.8
10-2017,87,2,465240.62
10-2017,87,2,461115.94
10-2017,87,2,515536.42
10-2017,87,2,229979.81
10-2017,87,2,248617.71
10-2017,87,2,192244.76
10-2017,87,2,325972.77
10-2017,18,2,200000.12
10-2018,27,2,231122.02
10-2018,27,2,378533.9
10-2018,27,2,449248.73
10-2018,27,2,618995.0
10-2018,27,2,89614.81
10-2018,27,2,700520.51
10-2018,27,2,46387.06
10-2018,27,2,160453.35
10-2018,27,2,270020.2
10-2018,27,2,249998.55
10-2018,27,2,177437.0
10-2018,27,2,715903.32
10-2018,27,2,288747.64
10-2018,27,2,279798.01
10-2018,27,2,621215.0
10-2018,88,2,370404.0
10-2018,27,2,349999.5
10-2018,88,2,130500.41
10-2019,105,2,898325.46
10-2019,105,2,551607.3
10-2019,105,2,801344.4
10-2019,105,2,1499941.3
10-2019,105,2,715151.62
10-2019,105,2,364784.09
10-2019,105,2,1907512.22
10-2019,105,2,420689.22
10-2019,105,2,325805.15
10-2019,105,2,1190605.63
10-2019,105,2,533879.71
10-2019,105,2,1086264.0
10-2019,49,2,1249799.85
10-2019,49,2,1250000.04
11-2016,27,2,275000.0
11-2016,27,2,200000.0
11-2016,27,2,250000.15
11-2016,27,2,220000.56
11-2016,27,2,474913.4
11-2016,74,2,249943.86
11-2016,74,2,249940.83
11-2017,91,2,1198400.0
11-2017,27,2,449997.06
11-2017,87,2,650000.0
11-2018,27,2,150797.61
11-2019,105,2,2260125.04
11-2019,105,2,2192478.73
11-2019,105,2,757153.93
11-2019,105,2,911505.3
11-2019,105,2,1496166.34
11-2019,105,2,855309.78
11-2019,105,2,419752.61
11-2019,105,2,646956.24
11-2022,87,2,319443.69
11-2022,87,2,499978.6
11-2022,87,2,430000.0
11-2022,87,2,500000.0
11-2022,87,2,579929.61
11-2022,87,2,950000.0
11-2022,87,2,899705.25
11-2022,36,2,500018.45
12-2011,87,2,2411412.0
12-2016,27,2,150000.02
12-2016,22,2,199225.44
12-2016,27,2,500000.24
12-2016,27,2,380000.23
12-2016,27,2,400000.0
12-2016,27,2,150000.13
12-2016,27,2,499993.88
12-2016,27,2,300000.0
12-2016,27,2,486315.01
12-2016,27,2,700000.0
12-2018,80,2,679075.83
12-2018,80,2,334914.39
12-2018,80,2,400000.11
12-2018,80,2,494000.07
12-2018,80,2,419765.94
12-2018,108,2,962592.26
12-2018,91,2,551265.78
12-2018,49,2,200000.12
12-2018,49,2,800089.29
12-2018,49,2,1069777.33
12-2018,49,2,395469.0
12-2018,49,2,239856.55
12-2018,49,2,711521.21
12-2018,49,2,150921.25
12-2018,49,2,99028.5
12-2018,49,2,100069.61
12-2018,49,2,119428.05
12-2019,105,2,243293.93
12-2022,87,2,199930.68
12-2022,87,2,499928.74
12-2022,87,2,500000.0
12-2022,87,2,399152.83
12-2022,87,2,200039.12
12-2022,87,2,750000.0
12-2022,87,2,500000.0
12-2022,87,2,496873.16
12-2022,87,2,400000.0
12-2022,87,2,149655.55
12-2022,18,2,250000.0
12-2022,98,2,367605.53
,87,2,1695870.0
,51,2,249741.32
,74,2,249906.96
,27,2,399890.03
,27,2,450000.24
,27,2,180010.38
,27,2,300000.0
,49,2,134610.0
,87,2,369265.34
,87,2,174956.25
,73,2,2100000.0
,73,2,295000.01
,73,2,75000.58
,73,2,446358.53
,108,2,795018.65
,108,2,626339.34
,108,2,391551.04
,108,2,562409.37
,108,2,632379.84
,87,2,649895.53
,87,2,499999.29
,87,2,499946.41
,1,2,289824.48
,1,2,250898.95
,1,2,556500.0
,1,2,301236.03
,1,2,480254.52
,1,2,447501.82
,1,2,582847.8
,1,2,679727.04
,1,2,699406.14
,1,2,607013.2
,87,2,500000.01
,87,2,449972.4
,87,2,899988.74
,1,2,700000.0
,1,2,700000.0
,1,2,699999.62
,1,2,490845.38
,1,2,400123.74
,1,2,473676.0
,98,2,520000.16
,105,2,962755.8
,18,2,499999.6
,36,2,1088429.89
,36,2,498367.85
,36,2,1116273.38
,27,2,200000.01
,36,2,972530.36
,36,2,244294.0
,1,2,731720.81
,80,2,774106.94
,67,2,300000.18
,87,2,749818.52
,87,2,445368.24
,87,2,593912.85
,87,2,496565.0
,74,2,100087.8
,27,2,151925.98
,27,2,349999.13
,27,2,330000.0
,27,2,329603.0
,105,2,772518.94
,91,2,266930.12
,36,2,700000.0
,73,2,238551.58
,49,2,150165.94
,108,2,374115.7
,108,2,280866.93
,74,2,125054.32
,105,2,1400061.44
,105,2,5300746.68
,105,2,1072328.78
,105,2,1818564.02
,105,2,958286.1
,105,2,460118.19
,105,2,996557.77
,108,2,774752.9
,108,2,543316.58
,108,2,508681.1
,87,2,426849.0
,108,2,396455.33
,87,2,396878.18
,87,2,565874.58
,87,2,241613.54
,87,2,326210.9
,87,2,202386.29
,88,2,145500.0
,105,2,399986.33
,73,2,530000.0
,105,2,1499679.07
,87,2,7439459.0
,80,2,266227.13
,36,2,1165009.95
,36,2,644038.91
,91,2,1450699.37
,91,2,1425989.0
,91,2,250000.0
,87,2,106550.0
,91,2,399923.2
,51,2,172373.58
,88,2,145030.0
,88,2,403400.0
,88,2,100000.29
,91,2,1284000.0
,49,2,499262.0
,49,2,239996.72
,49,2,159996.99
,49,2,320454.3
,49,2,200000.0
,49,2,190000.01
,49,2,150037.88
,49,2,200000.0
,49,2,349999.14
,98,2,297775.75
,98,2,1025308.24
,98,2,962350.98
,98,2,5364382.38
,98,2,5889009.77
,98,2,1500000.0
,98,2,1438626.67
,18,2,274999.04
,18,2,350000.0
,18,2,199659.04
,18,2,649999.81
,98,2,695719.89
02-2014,105,2,120000.5
02-2015,108,2,354789.14
02-2015,108,2,194493.9
02-2015,108,2,229504.3
02-2015,108,2,699972.6
02-2015,108,2,394292.22
02-2015,108,2,389793.51
02-2015,108,2,393695.8
02-2015,108,2,429866.59
02-2015,36,2,1696051.36
02-2015,45,2,681130.48
02-2015,108,2,177748.4
02-2015,108,2,312882.18
02-2015,108,2,419000.06
02-2015,108,2,1798199.2
02-2015,108,2,245538.25
02-2015,108,2,270118.29
02-2018,108,2,246656.4
02-2020,105,2,3500022.39
,108,2,398453.09
,108,2,310848.05
,108,2,599820.6
,108,2,599997.37
,74,2,230000.34999999998
,80,2,650000.0
,108,2,349946.8
,88,2,299575.75
,88,2,100003.05
,88,2,100000.06
,88,2,100000.06
,88,2,100000.0
,88,2,124558.7
,88,2,136686.96
,88,2,200000.12
,88,2,131400.15
,88,2,150005.1
,88,2,143046.16
,88,2,100000.06
,88,2,139000.49
,88,2,220000.24
,88,2,90000.05
,88,2,264231.15
,88,2,244599.95
,88,2,311999.97
,88,2,330000.01
,88,2,199999.22
,88,2,373921.44
,88,2,200000.0
,91,2,999953.95
,91,2,2000000.0
,91,2,584351.61
,91,2,1002472.3
,49,2,273000.0
,88,2,140309.1
,91,2,204130.71
,91,2,379015.4
,91,2,280176.29
,98,2,300049.67
,98,2,765000.0
,45,2,208072.2
,36,2,576487.05
,36,2,703442.56
,88,2,145000.92
,88,2,583789.35
,88,2,142993.9
,88,2,289999.92
,88,2,100000.0
,88,2,109999.49
,88,2,179999.68
,88,2,260000.91
,88,2,251529.99
,88,2,162000.4
,88,2,244030.96
,88,2,183999.59
,88,2,492121.26
,88,2,192986.98
,88,2,200364.56
,87,2,355095.34
,36,2,1000001.28
,108,2,240764.85
,108,2,690342.6
,108,2,241989.06
,108,2,469626.21
,108,2,301301.3
,74,2,277400.88
,88,2,269999.86
,88,2,149994.74
,80,2,699964.37
,88,2,200000.0
,105,2,340000.27
,105,2,9985819.94
,105,2,1398099.71
,105,2,948822.81
,98,2,349165.88
,36,2,250000.15
,91,2,684051.0
,91,2,392790.17
,91,2,366360.5
,80,2,1299981.09
,1,2,1000005.27
,1,2,900005.91
,87,2,199992.0
,36,2,414000.3
,45,2,249549.68
,67,2,363480.0
,88,2,70000.0
,88,2,174500.0
,88,2,270000.0
,80,2,500000.0
,49,2,199999.93
,88,2,45903.0
,27,2,129935.93
,27,2,350000.0
,27,2,684085.63
,27,2,117097.5
,27,2,921884.35
,27,2,555815.62
,27,2,442211.72
,27,2,819467.18
,27,2,206014.0
,27,2,478875.0
,27,2,115492.38
,27,2,235985.08
,27,2,491184.0
,27,2,526655.26
,27,2,404477.65
,49,2,262500.0
,49,2,295210.0
,49,2,125020.46
,49,2,359569.49
,49,2,229999.28
,49,2,133999.31
,91,2,271471.75
,91,2,2000000.13
,91,2,477931.61
,73,2,355773.99
,105,2,1500000.26
,105,2,999996.04
,105,2,717849.94
,105,2,538088.28
,91,2,373062.08
,91,2,652830.54
,73,2,244756.08
,73,2,634055.93
,73,2,243792.37
,91,2,700935.07
,74,2,499825.22
,72,2,600000.0
,27,2,276999.46
,27,2,975080.47
,27,2,1009997.61
,27,2,285005.2
,27,2,991237.49
,27,2,399999.66
,27,2,1199135.54
,27,2,359117.47
,98,2,200000.0
,87,2,130000.0
,87,2,1933363.0
,27,2,333000.0
,27,2,333000.0
,27,2,330000.0
,27,2,230000.0
,27,2,270658.0
,36,2,3192523.69
,36,2,447792.95
,88,2,289200.35
,80,2,249883.43
,80,2,364715.71
,80,2,509427.86
,80,2,256470.86
,80,2,443528.84
,80,2,267775.97
,80,2,680034.47
,80,2,297955.78
,80,2,576633.7
,80,2,179995.4
,80,2,250000.11
,80,2,400000.0
,80,2,330000.76
,80,2,300000.0
,80,2,499893.53
,80,2,400000.15
,80,2,629705.24
,105,2,1775814.69
,105,2,994003.93
,105,2,641921.49
,105,2,2008672.32
,105,2,3260640.0
,91,2,1070523.44
,91,2,485000.65
,91,2,610627.6
,73,2,492598.04
,105,2,602627.21
,72,2,100077.1
,87,2,921847.0
,80,2,91523.52
,91,2,567919.73
,91,2,1498000.0
,88,2,333223.68
,88,2,204500.01
,88,2,400000.0
,88,2,230000.0
,88,2,144000.0
,91,2,499288.75
,80,2,200020.24
,27,2,812995.2
,27,2,1249999.63
,27,2,1003057.59
,27,2,616599.88
,27,2,1115312.04
,27,2,1630117.07
,27,2,890499.66
,27,2,950000.54
,27,2,1650300.86
,27,2,720237.33
,27,2,822239.36
,27,2,1200043.52
,27,2,565995.01
,27,2,200000.01
,27,2,945465.91
,27,2,300456.0
,27,2,499999.7
,27,2,430000.0
,27,2,1199785.35
,27,2,1198921.67
,27,2,255000.47
,27,2,821199.75
,27,2,260000.21
,27,2,750000.0
,27,2,326978.52
,27,2,1430000.0
,27,2,388140.36
,27,2,384094.69
,87,2,225500.0
,87,2,240000.0
,87,2,250000.0
,80,2,341206.95
,80,2,1000000.28
,80,2,752210.6
,80,2,1650968.6600000001
,80,2,1951881.0899999999
,80,2,2020155.35
,80,2,2154248.3400000003
,80,2,288569.77
,80,2,470296.72
,80,2,1831231.92
,80,2,2816165.39
,80,2,748896.54
,36,2,492150.18
,18,2,591968.94
,18,2,635354.71
,18,2,540000.72
,49,2,490000.53
,108,2,498507.65
,1,2,2294574.43
,1,2,3110556.6
,49,2,272946.82
,49,2,151625.85
,49,2,190000.0
,49,2,400000.0
,49,2,324999.66
,88,2,280001.0
,88,2,140000.0
,88,2,260099.3
,88,2,400000.02
,49,2,597223.18
,49,2,225332.07
,49,2,570618.05
,49,2,662266.87
,49,2,575662.78
,87,2,199999.05
,91,2,506148.03
,91,2,596790.0
,91,2,750000.0
,73,2,414467.0
,98,2,449741.28
,98,2,504681.55
,1,2,664246.42
,87,2,245807.36
,87,2,243884.31
,87,2,287243.8
,36,2,1039989.67
,87,2,245330.79
,91,2,329892.56
,91,2,393802.41
,91,2,415733.08
,91,2,199998.5
,91,2,199777.23
,91,2,375031.66
,91,2,884685.63
,91,2,286365.17
,88,2,105000.0
,88,2,340000.09
,88,2,250000.0
,88,2,389801.0
,88,2,140000.0
,88,2,245000.03
,88,2,220000.0
,88,2,100000.0
,51,2,400000.0
,51,2,138709.45
,87,2,249967.25
,87,2,299987.11
,87,2,200000.0
,87,2,200000.0
,87,2,247707.44
,87,2,300061.71
,36,2,565816.0
,91,2,799983.41
,18,2,50000.03
,36,2,465126.42
,67,2,256909.96
,88,2,72000.0
,88,2,502861.0
,87,2,300000.0
,87,2,400002.27
,87,2,376747.0
,87,2,399944.6
,87,2,399482.93
,87,2,350000.0
,87,2,969860.84
,87,2,400000.0
,87,2,349985.24
03-2011,87,2,3303619.0
03-2014,22,2,249869.16
03-2014,105,2,618631.0
03-2018,49,2,225305.62
03-2018,18,2,320000.4
03-2018,72,2,300443.16
03-2018,72,2,170989.48
03-2018,18,2,79795.25
03-2019,105,2,1498000.0
03-2019,105,2,1479006.43
03-2019,105,2,1083217.34
03-2019,105,2,3192175.19
03-2019,108,2,350000.01
03-2019,91,2,319340.22
03-2019,91,2,462031.35
03-2019,73,2,2320333.24
03-2019,73,2,845630.76
03-2020,18,2,250275.0
03-2020,108,2,1133654.14
03-2020,108,2,607070.82
03-2022,1,2,1938500.03
,87,2,78880.0
,36,2,699923.74
,74,2,427050.8
,88,2,199996.91
,88,2,399999.3
,18,2,249986.24
,18,2,50001.1
,49,2,1700000.0
,91,2,500000.3
,49,2,350000.0
,49,2,1268479.81
,49,2,134000.38
,80,2,400000.0
,49,2,163763.5
,80,2,237807.5
,74,2,405762.87
,105,2,582979.86
,105,2,1099984.92
,105,2,8560149.8
,105,2,619638.07
,105,2,412814.56
,72,2,220241.01
,73,2,399704.68
,91,2,1982496.0
,91,2,685911.19
,87,2,574137.93
,87,2,850040.31
,87,2,799586.21
,73,2,225003.64
,73,2,504270.03
,87,2,446533.2
,108,2,671827.41
,87,2,250000.0
,87,2,199999.69
,87,2,300000.01
,87,2,350000.0
,87,2,380000.0
04-2011,87,2,4922903.0
04-2014,36,2,2026626.67
04-2014,45,2,199688.75
04-2016,18,2,367600.42
04-2016,88,2,974986.79
04-2016,88,2,1940156.9100000001
04-2016,88,2,1603023.24
04-2016,88,2,1749996.84
04-2016,88,2,225008.99
04-2016,88,2,530000.0
04-2016,88,2,2471175.1799999997
04-2016,88,2,945994.49
04-2016,88,2,290000.28
04-2017,87,2,300069.3
04-2017,87,2,322935.89
04-2017,49,2,2020695.0
04-2018,88,2,260000.0
04-2018,80,2,643139.76
04-2019,105,2,954003.98
04-2019,105,2,477971.14
04-2019,105,2,367342.77
04-2022,1,2,699348.59
04-2022,1,2,399921.26
04-2022,1,2,3499999.55
05-2011,87,2,499946.0
05-2016,36,2,293262.02
05-2016,27,2,1790001.0
05-2016,27,2,79999.99
05-2016,27,2,859682.0
05-2016,87,2,249552.98
05-2016,27,2,1758904.0
05-2019,91,2,367873.28
05-2019,105,2,1199231.93
05-2019,105,2,1655613.41
05-2019,105,2,1974422.21
05-2019,105,2,599881.59
05-2019,105,2,174017.31
05-2019,105,2,899977.0
05-2021,27,2,699999.48
05-2022,98,2,402994.1
05-2022,36,2,435177.77
05-2022,36,2,505491.47
05-2022,36,2,400000.0
05-2022,36,2,311378.93
05-2022,36,2,700000.01
05-2022,87,2,199999.05
05-2022,87,2,219999.92
05-2022,87,2,749951.14
05-2022,87,2,199999.4
05-2022,87,2,399904.26
05-2022,87,2,349959.94
05-2022,1,2,947939.79
05-2022,1,2,699999.33
05-2022,1,2,146566.46
05-2022,1,2,498296.86
05-2022,1,2,467140.6
05-2022,1,2,794529.46
05-2022,1,2,699963.67
05-2022,1,2,599619.35
05-2022,1,2,494441.3
05-2022,1,2,389809.77
05-2022,1,2,348936.63
06-2015,45,2,129984.67
06-2016,27,2,500000.0
06-2016,27,2,400000.0
06-2016,108,2,2085310.05
06-2016,108,2,199913.45
06-2016,108,2,3174352.69
06-2018,88,2,265007.44
06-2020,108,2,545793.37
06-2020,108,2,488056.85
06-2020,108,2,520357.81
06-2022,1,2,836337.94
06-2022,1,2,1248755.85
06-2022,1,2,1000000.0
06-2022,80,2,800000.0
06-2022,80,2,519999.95
06-2022,80,2,610133.31
06-2022,80,2,305696.99
06-2022,80,2,512245.28
07-2016,36,2,311566.88
07-2016,27,2,325000.02
07-2019,1,2,2000000.0
07-2020,73,2,300000.0
07-2020,73,2,500551.53
07-2021,108,2,493518.24
07-2022,87,2,550000.0
07-2022,87,2,553576.06
07-2022,87,2,499396.52
07-2022,87,2,300000.0
07-2022,87,2,250000.0
07-2022,87,2,250055.85
07-2022,87,2,499922.85
07-2022,18,2,455000.01
07-2022,36,2,200000.0
08-2015,36,2,737360.13
08-2015,45,2,249997.93
08-2015,55,2,244880.2
08-2016,27,2,200000.12
08-2016,27,2,199980.86
08-2016,27,2,275000.7
08-2016,27,2,152122.97
08-2016,27,2,707972.99
08-2016,27,2,100000.6
08-2020,18,2,600000.36
08-2020,73,2,749999.92
08-2020,73,2,500000.45
08-2020,73,2,380663.08
08-2022,98,2,267823.5
08-2022,27,2,457648.61
09-2014,67,2,167501.0
09-2014,105,2,402772.45
09-2015,55,2,113355.8
09-2015,73,2,199919.09
09-2018,80,2,510002.65
09-2018,80,2,496703.57
09-2018,108,2,463349.63
09-2018,49,2,758203.09
09-2018,49,2,272999.8
09-2018,49,2,126859.74
09-2018,49,2,156592.36
09-2018,49,2,299485.2
09-2018,27,2,579338.66
09-2018,27,2,409715.37
09-2018,27,2,640749.17
09-2018,27,2,722160.12
09-2018,27,2,111987.27
09-2018,27,2,884852.55
09-2018,27,2,73872.0
09-2018,27,2,360000.54
09-2018,27,2,400462.05
09-2018,27,2,1277469.57
09-2018,27,2,81818.62
09-2018,27,2,589420.1
09-2018,27,2,112539.0
09-2018,27,2,987553.51
09-2018,27,2,725497.45
09-2018,27,2,178307.26
09-2018,27,2,630295.0
09-2019,105,2,786764.7
09-2019,105,2,1274521.94
09-2019,105,2,664752.5
09-2019,105,2,1606737.79
09-2019,88,2,94917.32
09-2019,105,2,480000.02
09-2019,105,2,1254995.79
09-2020,73,2,650984.08
01-2014,22,2,200000.0
01-2014,74,2,473179.08
01-2015,18,2,373000.0
01-2017,49,2,230404.17
01-2018,80,2,679948.01
01-2018,49,2,193588.5
01-2018,49,2,400000.03
01-2018,49,2,1904999.86
01-2018,49,2,491521.62
01-2018,49,2,301871.4
01-2018,49,2,211624.07
01-2018,49,2,254702.69
01-2019,87,2,1000286.29
01-2019,73,2,439172.83
01-2019,73,2,433821.87
01-2020,87,2,2432280.24
10-2016,49,2,240976.2
10-2016,49,2,477528.2
10-2016,49,2,220474.04
10-2016,49,2,600000.0
10-2017,67,2,149423.9
10-2018,80,2,250000.0
10-2018,80,2,173196.03
10-2018,73,2,502277.44
10-2018,73,2,453294.16
10-2018,87,2,716925.67
10-2018,87,2,199996.32
10-2018,87,2,300000.18
10-2018,87,2,300000.0
10-2018,87,2,373828.04
10-2018,87,2,275309.93
10-2018,87,2,240476.89
10-2018,87,2,349820.77
10-2018,87,2,586680.0
10-2019,73,2,235416.07
10-2019,73,2,410423.3
10-2019,73,2,415487.18
11-2011,87,2,523324.0
11-2015,87,2,147519.83
11-2016,80,2,270994.62
11-2016,49,2,199757.5
11-2016,49,2,449999.7
11-2016,49,2,600000.02
11-2016,27,2,447821.64
11-2016,87,2,2205737.59
11-2016,80,2,80164.4
11-2016,80,2,81453.11
11-2017,36,2,278840.02
11-2017,36,2,306670.72
11-2019,74,2,248431.53
11-2020,73,2,421269.87
11-2020,87,2,450000.0
11-2020,1,2,400000.0
11-2020,1,2,449921.66
11-2020,1,2,578050.49
11-2020,1,2,391709.0
11-2020,1,2,300000.58
11-2020,1,2,778310.3
11-2020,1,2,686302.28
11-2020,1,2,400000.0
11-2020,1,2,481843.68
11-2020,87,2,199739.1
11-2020,87,2,292000.0
11-2020,1,2,345796.18
11-2020,1,2,499999.96
11-2020,1,2,335749.92
11-2020,1,2,449669.64
11-2020,87,2,500000.0
11-2020,1,2,670472.66
11-2020,1,2,462925.86
11-2020,1,2,271791.03
11-2020,1,2,300000.0
11-2021,87,2,370000.0
11-2021,87,2,349847.2
11-2021,87,2,380000.93
11-2021,87,2,380395.97
11-2021,87,2,249972.33
11-2021,87,2,299999.99
11-2021,87,2,350621.99
12-2012,87,2,4509560.0
12-2014,105,2,500000.0
12-2015,1,2,1000000.01
12-2016,80,2,408980.05
12-2016,80,2,80022.65
12-2016,49,2,449989.04
12-2016,49,2,700000.4
12-2016,49,2,1103036.81
12-2017,49,2,199966.0
12-2017,49,2,58695.52
12-2017,108,2,300000.18
12-2017,36,2,125010.08
12-2017,87,2,199954.14
12-2017,87,2,390000.45
12-2017,108,2,699501.8
12-2017,108,2,307235.2
12-2017,87,2,349839.5
12-2017,108,2,1992648.8
12-2017,88,2,270000.06
12-2017,88,2,389960.12
12-2021,87,2,686000.01
12-2021,80,2,300000.0
,87,2,1961140.0
,1,2,608387.41
,1,2,601503.37
,1,2,2000637.21
,1,2,1152095.4300000002
,108,2,348716.85
,108,2,251375.1
,108,2,573541.4
,108,2,605888.04
,49,2,250000.71
,49,2,1112665.77
,49,2,700324.63
,49,2,899880.7
,87,2,262974.97
,87,2,298979.4
,87,2,358209.28
,87,2,652324.1
,87,2,400001.25
,87,2,250005.35
,87,2,400000.2
,87,2,914941.86
,72,2,225000.0
,72,2,198297.0
,72,2,100000.0
,72,2,671000.0
,72,2,249999.42
,72,2,299796.25
,87,2,567486.27
,87,2,421155.21
,87,2,300000.07
,87,2,462864.88
,87,2,413092.56
,87,2,310916.32
,1,2,450000.27
,1,2,1000000.0
,1,2,928075.0
,1,2,436104.63
,1,2,599997.71
,1,2,519467.47
,1,2,833170.8
,73,2,300000.0
,1,2,776785.04
,1,2,690780.57
,1,2,1499999.98
,1,2,494678.05
,1,2,700000.0
,74,2,150191.3
,87,2,500000.0
,87,2,388624.0
,87,2,400000.0
,87,2,139998.69
,87,2,447657.37
,87,2,250097.52
,73,2,500000.0
,72,2,686742.37
,87,2,411931.38
,87,2,249601.47
,55,2,996813.01
,87,2,770666.28
,73,2,1000000.0
,87,2,348428.38
,87,2,199999.99
,87,2,189963.41
,87,2,198508.23
,87,2,1480038.0
,87,2,2838526.0
,87,2,64944.39
,74,2,249321.67
,36,2,502624.32000000007
,1,2,547221.54
,1,2,464631.61
,27,2,450000.27
,27,2,350000.0
,27,2,199983.0
,80,2,187054.3
,80,2,100000.06
,80,2,199757.53
,80,2,165468.62
,18,2,75000.05
,80,2,336078.28
,73,2,199163.5
,87,2,363167.95
,87,2,335774.56
,87,2,483070.01
,87,2,249524.27
,87,2,407177.59
,87,2,687227.83
,87,2,405449.75
,87,2,462341.61
,87,2,492492.17
,87,2,561692.22
,87,2,710500.0
,87,2,1100003.22
,27,2,1399999.29
,27,2,1200000.24
,27,2,1400000.48
,27,2,1400000.01
,27,2,1000000.0
,87,2,899925.99
,87,2,499900.0
,87,2,1342876.0
,49,2,424982.6
,87,2,246966.17
,87,2,1300001.15
,87,2,99974.38
,87,2,800000.0
,91,2,1400000.01
,91,2,384214.69
,108,2,305642.07
,18,2,505700.15
,18,2,100000.17
,18,2,300000.0
,18,2,280000.81
,49,2,265381.4
,49,2,150000.0
,73,2,400000.03
,73,2,198654.07
,87,2,288344.71
,87,2,399417.81
,87,2,400000.0
,87,2,84716.0
,27,2,450000.11
,27,2,249995.0
,27,2,299972.0
,27,2,1672045.08
,27,2,1483327.0
,87,2,106004.9
,91,2,935694.56
,108,2,300000.66
,108,2,295567.44
,1,2,367000.0
,108,2,256965.85
,108,2,1218115.39
,108,2,535241.82
,87,2,1000000.0
,87,2,1000000.0
,87,2,350000.0
,105,2,6934591.12
,73,2,2100000.0
,80,2,564878.41
,49,2,287000.75
,91,2,499476.0
,91,2,512797.5
,91,2,736957.93
,80,2,200000.0
,18,2,229965.5
,18,2,781211.58
,18,2,650000.35
,18,2,299197.36
,18,2,977075.73
,18,2,199155.0
,87,2,799851.69
,87,2,549999.31
,87,2,400000.0
,87,2,450000.0
,87,2,400000.0
,73,2,362950.84
,73,2,300000.07
,73,2,298733.3
,87,2,961329.0
,36,2,216969.9
,74,2,243168.2
,18,2,470000.37
,49,2,246792.0
,49,2,750000.01
,49,2,631237.19
,49,2,1222472.15
,36,2,260314.88
,36,2,220032.98
,36,2,1000000.62
,36,2,1499209.69
,27,2,850000.51
,27,2,175008.13
,91,2,250273.0
,67,2,250000.01
,91,2,414277.7
,108,2,2280838.75
,1,2,799903.54
,73,2,149995.81
02-2011,87,2,819169.0
02-2012,87,2,4048256.0
02-2016,49,2,278187.7
02-2016,49,2,434831.95
02-2017,73,2,500225.0
02-2017,88,2,400000.0
