allocationYear,fundId,clusterId,ClusterCBPFCERFId,partnerTypeId,partnerCode,projectList,budget
2021,109,10,10,3,4,4022,992602.0
2021,109,10,10,3,6,4020,948599.0
2021,109,11,11,3,4,4022,1488903.0
2021,109,12,20,3,4,4023,350000.0
2021,109,13,21,3,11,4021,1196098.0
2021,109,14,14,3,2,4024,3999000.0
2021,109,1,1,3,11,3973,680000.0
2021,109,1,1,3,7,3972,2310000.0
2021,109,4,19,3,11,3973,360000.0
2021,109,4,19,3,7,3972,690000.0
2021,109,6,17,3,5,3971,4000000.0
2021,109,7,7,3,3,3974,4000000.0
2021,109,10,10,3,11,3973,960000.0
2021,109,6,17,3,5,3907,1450000.0
2021,109,6,18,3,2,3910,3645000.0
2021,109,7,7,3,3,3908,500000.0
2021,109,7,7,3,6,3909,230000.0
2021,109,9,9,3,2,3910,855000.0
2021,109,9,9,3,4,3911,913500.0
2021,109,10,10,3,4,3911,136500.0
2021,109,10,10,3,6,3909,270000.0
2021,109,1,1,3,11,3943,100050.0
2021,109,1,1,3,7,4031##3952,179350.0
2021,109,3,3,3,4,4030##3961,223751.0
2021,109,4,19,3,7,3952,895400.0
2021,109,6,17,3,5,3942,180000.0
2021,109,6,18,3,2,3953,1213650.0
2021,109,7,7,3,3,3944,130861.0
2021,109,7,7,3,4,3961,151250.0
2021,109,7,7,3,6,3982,171569.0
2021,109,7,7,3,7,3952,108900.0
2021,109,9,9,3,2,3953,125550.0
2021,109,9,9,3,4,3961,563750.0
2021,109,10,10,3,11,4029##3943,344950.0
2021,109,10,10,3,2,3953,55800.0
2021,109,10,10,3,4,4030##3961,471250.0
2021,109,10,10,3,6,4028##3982,268527.0
2021,109,10,10,3,7,4031##3952,101350.0
2021,109,11,11,3,4,3961,165000.0
2021,109,11,11,3,7,4031,50000.0
2021,109,1,1,3,11,4027,300181.0
2021,109,1,1,3,7,4033,600000.0
2021,109,4,19,3,11,4027##3955,1035207.0
2021,109,4,19,3,7,3958,750000.0
2021,109,6,17,3,5,3954,1400022.0
2021,109,7,7,3,4,3956,850000.0
2021,109,7,7,3,6,3959,1141325.0
2021,109,9,9,3,4,3956,1700000.0
2021,109,10,10,3,11,3955,1015037.0
2021,109,10,10,3,4,4032,300000.0
2021,109,10,10,3,6,3959,1053530.0
2021,109,11,11,3,4,3956,850000.0
2021,109,12,20,3,2,3957,1500000.0
2021,109,3,3,3,4,3927,3805154.0
2021,109,7,7,3,6,3928,800010.0
2021,109,10,10,3,11,3926,3999937.0
2021,109,10,10,3,4,3927,1136604.0
2021,109,10,10,3,6,3928,1200016.0
2021,109,10,10,3,7,3925,1500000.0
2021,109,4,19,3,11,4034##3964,1556000.0
2021,109,6,17,3,5,3962,2200000.0
2021,109,7,7,3,3,3967,3200000.0
2021,109,7,7,3,4,3965,2185175.0
2021,109,9,9,3,4,3965,3230258.0
2021,109,10,10,3,11,4034##3964,1244000.0
2021,109,10,10,3,12,4035,800000.0
2021,109,10,10,3,4,3965,475038.0
2021,109,10,10,3,6,3966,499987.0
2021,109,11,11,3,1,3963,3000000.0
2021,109,11,11,3,4,3965,3610289.0
2021,109,3,3,3,4,3918##3917,625000.0
2021,109,4,19,3,11,3921,650000.0
2021,109,4,19,3,7,3922,360000.0
2021,109,6,18,3,2,3923,400000.0
2021,109,6,18,3,7,3922,70000.0
2021,109,7,7,3,3,3924,899993.0
2021,109,7,7,3,4,3917,575000.0
2021,109,7,7,3,6,3919,1300000.0
2021,109,7,7,3,7,3922,60000.0
2021,109,9,9,3,4,3917,850000.0
2021,109,10,10,3,11,3921,650000.0
2021,109,10,10,3,4,3918##3917,850000.0
2021,109,10,10,3,6,3934,200000.0
2021,109,10,10,3,7,3922,510000.0
2022,1,4,4,1,18283.298,21706,983442.72
2022,1,4,4,1,31200.8455,21608##23583##23706,2011096.5350000001
2022,1,4,4,1,68761.099,21611##23621,1387407.54
2022,1,4,4,1,68959.8305,21624##23687##23729,2000741.5
2022,1,4,4,1,69556.025,21603##23647##23680,2162778.41
2022,1,4,4,1,70152.2195,23613##23710,1124058.6600000001
2022,1,4,4,1,70549.6825,23611##23619,963598.99
2022,1,4,4,1,70947.1455,23643##23686,992896.37
2022,1,4,4,1,72735.729,23628##23642,1301605.0
2022,1,4,4,1,73530.655,24079,700000.0
2022,1,4,4,1,74524.3125,23644##23679##23695##24318,2538760.5
2022,1,4,4,1,75517.97,21709,698600.12
2022,1,4,4,1,78300.211,23694##23716,1386167.27
2022,1,4,4,1,90820.2955,23610,448898.06
2022,1,4,4,1,91813.953,23727,494904.29
2022,1,4,4,2,80883.7205,23719##23738,998013.3999999999
2022,1,4,4,2,81281.1835,23661,486292.85
2022,1,4,4,2,81678.6465,23603##23664,991555.56
2022,1,4,4,2,86845.6655,23652##23666,999957.8
2022,1,4,4,2,88236.786,21610##21672,972221.26
2022,1,4,4,2,89230.4435,23677##24321,960806.23
2022,1,4,4,2,90224.101,23696,493973.42
2022,1,4,4,2,93205.0735,23675##23688,680256.36
2022,1,4,4,2,99961.9445,23740,496671.67
2022,1,4,4,3,13116.279,21609##21649##23234##23600##24303,10446148.66
2022,1,4,4,3,28219.873,21691##21697,1768341.87
2022,1,6,6,1,31200.8455,23591,926325.0
2022,1,6,6,1,67369.9785,21702##23812,1595373.0699999998
2022,1,6,6,1,68761.099,23620,983164.51
2022,1,6,6,1,68959.8305,23669,966611.47
2022,1,6,6,1,70152.2195,23736,802399.57
2022,1,6,6,1,70350.951,21692##23607,1738372.03
2022,1,6,6,1,70549.6825,23629,637072.44
2022,1,6,6,1,70947.1455,23612,692235.01
2022,1,6,6,1,72735.729,21675,799000.0
2022,1,6,6,1,73530.655,23592,946909.67
2022,1,6,6,1,74524.3125,21602,999855.41
2022,1,6,6,1,76312.896,23655,944806.9
2022,1,6,6,1,77107.822,23602,914738.42
2022,1,6,6,1,78300.211,23616,884392.18
2022,1,6,6,1,78697.674,23756,625310.12
2022,1,6,6,1,81479.915,23920,887506.15
2022,1,6,6,1,82473.5725,23604,787049.5
2022,1,6,6,1,98173.361,24108,690051.34
2022,1,6,6,2,101551.7965,24097,682725.57
2022,1,6,6,2,77306.5535,23757,587512.82
2022,1,6,6,2,77902.748,23659,631477.19
2022,1,6,6,2,79492.6,23622,532080.0
2022,1,6,6,2,80883.7205,23660,648816.33
2022,1,6,6,2,81281.1835,23656,524551.41
2022,1,6,6,2,81678.6465,23627,762074.06
2022,1,6,6,2,83069.767,23826,584337.91
2022,1,6,6,2,84063.4245,21632,560260.56
2022,1,6,6,2,84659.619,23954,601527.89
2022,1,6,6,2,85454.545,23641,645374.78
2022,1,6,6,2,89230.4435,23814,600303.92
2022,1,6,6,2,90025.3695,21606##23606,1165495.5699999998
2022,1,6,6,2,90224.101,23792,587542.74
2022,1,6,6,2,92211.416,21640,350626.2
2022,1,6,6,2,93205.0735,23665,606102.57
2022,1,6,6,2,93403.805,23860,601658.96
2022,1,6,6,2,93602.5365,23824,668789.59
2022,1,6,6,2,95391.12,23832,605526.05
2022,1,6,6,2,96186.046,23762,611851.68
2022,1,6,6,2,96384.7775,21701##23785,1156606.8599999999
2022,1,6,6,2,96583.509,23594,572939.31
2022,1,6,6,2,99167.0185,24106,643325.88
2022,1,6,6,2,99365.75,24151,643454.52
2022,1,6,6,2,99564.4815,23637,621912.5
2022,1,6,6,2,99961.9445,23698,628256.06
2022,1,6,6,3,29809.725,21761##23605,25401856.23
2022,1,6,6,3,8346.723,21715##23663##23667,17413518.9
2022,1,7,7,1,12520.0845,21600##23623,1365549.6400000001
2022,1,7,7,1,22257.928,21599##24322,863131.75
2022,1,7,7,1,68164.9045,21644##21645##22988##23618,1412474.786
2022,1,7,7,1,70350.951,23672,282306.07
2022,1,7,7,1,70549.6825,23632,360333.63
2022,1,7,7,1,70748.414,21612,500054.23
2022,1,7,7,1,73729.3865,22977,284999.91
2022,1,7,7,1,76114.1645,23582,696236.25
2022,1,7,7,1,77107.822,22980,413449.09
2022,1,7,7,2,67767.4415,21596##21597,478632.672
2022,1,7,7,2,77505.285,21683##23135,729814.64
2022,1,7,7,2,80088.7945,21747,267481.81
2022,1,7,7,2,80287.526,21708,389816.81
2022,1,7,7,2,81877.378,24327,407807.66
2022,1,7,7,2,83069.767,21631,241733.87
2022,1,7,7,2,84858.3505,23636,224379.43
2022,1,7,7,2,87839.323,23584##24323,510456.512
2022,1,7,7,2,99564.4815,23625,276906.99
2022,1,7,7,3,13116.279,21607##23109##23598,4110595.05
2022,1,7,7,3,30008.4565,21598##23055##23599,10485133.346123
2022,1,9,9,1,68164.9045,21644##21645,611704.8640000001
2022,1,9,9,1,98968.287,23581,204089.66
2022,1,9,9,2,67767.4415,21597,343261.688
2022,1,9,9,2,87839.323,23584##24323,127614.128
2022,1,9,9,2,90025.3695,23609,191628.12
2022,1,9,9,2,99961.9445,23725,170908.96
2022,1,9,9,3,28418.6045,23630,1500000.01
2022,1,9,9,3,29809.725,21759##23676,3129999.85
2022,1,9,9,3,30008.4565,21598##23599,699160.793877
2022,1,10,10,1,12520.0845,23971##23997##24012,1862078.97
2022,1,10,10,1,31200.8455,21608##23585,980045.9650000001
2022,1,10,10,1,71940.803,21710,699999.48
2022,1,10,10,1,72735.729,21689##21705##23631##24073,2004500.0
2022,1,10,10,1,81479.915,21623,293665.45
2022,1,10,10,2,72139.5345,21646,499557.75
2022,1,10,10,2,78498.9425,21665,495579.06
2022,1,10,10,2,82274.841,21686##23775,407065.35
2022,1,10,10,2,84659.619,23946,102026.0
2022,1,10,10,2,86646.934,21743,286053.54
2022,1,10,10,3,28219.873,21696,996768.09
2022,1,10,10,3,28418.6045,21678,249995.12
2022,1,10,10,3,29213.5305,23730##24272,807512.1699999999
2022,1,11,11,1,68959.8305,23593##23742##23743,1466840.01
2022,1,11,11,1,73331.9235,23712##23755,1998716.0
2022,1,11,11,1,98968.287,23580,534575.64
2022,1,11,11,2,81678.6465,23671,739348.6
2022,1,11,11,2,84063.4245,23111,474509.69
2022,1,11,11,2,84858.3505,23651,416000.38
2022,1,11,11,2,92211.416,23590,386798.15
2022,1,11,11,2,93205.0735,23678,699944.89
2022,1,11,11,2,99961.9445,23116,639411.21
2022,1,12,12,3,13116.279,23031,1379491.54
2022,1,12,12,3,29809.725,23154##23180,1799384.06
2022,13,4,4,1,27477636.928,24218,215000.0
2022,13,4,4,1,27503269.052,24235,202999.7622
2022,13,4,4,1,27528901.176,24241,194999.844
2022,13,4,4,2,28022319.563,24260,40000.024
2022,13,4,4,2,28054359.718,24297,240000.078
2022,13,6,6,1,27490452.99,24300,70000.0
2022,13,6,6,1,27503269.052,24235,153999.8196
2022,13,6,6,1,27522493.145,24289,210000.0
2022,13,6,6,1,27528901.176,24241,194999.844
2022,13,6,6,1,27682693.92,24239,149998.685
2022,13,6,6,1,27823670.602,24217,30000.0
2022,13,6,6,2,27945423.191,24238,217496.4939
2022,13,6,6,2,27951831.222,24294,96000.0
2022,13,7,7,1,27490452.99,24300,210000.0
2022,13,7,7,1,27625021.641,24220,250800.0
2022,13,7,7,1,27682693.92,24239,29999.737
2022,13,7,7,1,27823670.602,24217,170000.0
2022,13,7,7,1,27836486.664,24230,120000.0
2022,13,7,7,2,27951831.222,24294,33000.0
2022,13,7,7,2,28028727.594,24245,195000.0
2022,13,9,9,1,27490452.99,24300,350000.0
2022,13,9,9,1,27496861.021,24282,375000.0075
2022,13,9,9,1,27625021.641,24220,189200.0
2022,13,9,9,1,27682693.92,24239,59999.474
2022,13,9,9,1,27695509.982,24284,375000.0
2022,13,9,9,1,27817262.571,24226,413000.0
2022,13,9,9,1,27823670.602,24217,285000.0
2022,13,9,9,1,27836486.664,24230,270000.0
2022,13,9,9,2,27676285.889,24295,349728.07
2022,13,9,9,2,27951831.222,24294,84000.0
2022,13,9,9,2,28028727.594,24245,260000.0
2022,13,10,10,1,27477636.928,24218,75000.0
2022,13,10,10,1,27496861.021,24282,125000.0025
2022,13,10,10,1,27503269.052,24235,104999.87700000001
2022,13,10,10,1,27528901.176,24241,259999.792
2022,13,10,10,1,28112031.997,24280,200000.0
2022,13,10,10,2,27945423.191,24238,32499.4761
2022,13,10,10,2,27951831.222,24294,33000.0
2022,13,10,10,2,28022319.563,24260,50000.03
2022,13,11,11,1,27477636.928,24218,210000.0
2022,13,11,11,1,27490452.99,24300,70000.0
2022,13,11,11,1,27503269.052,24235,237999.7212
2022,13,11,11,1,27522493.145,24289,390000.0
2022,13,11,11,1,27631429.672,24292,460000.49
2022,13,11,11,1,27682693.92,24239,59999.474
2022,13,11,11,1,27695509.982,24284,125000.0
2022,13,11,11,1,27817262.571,24226,287000.0
2022,13,11,11,1,27823670.602,24217,15000.0
2022,13,11,11,1,27836486.664,24230,210000.0
2022,13,11,11,2,27951831.222,24294,54000.0
2022,13,11,11,2,28022319.563,24260,110000.066
2022,13,11,11,2,28028727.594,24245,195000.0
2022,13,11,11,2,28054359.718,24297,160000.052
2022,18,1,1,1,900313.2918,24202,40000.0
2022,18,1,1,3,875025.207,24216,300000.0
2022,18,1,1,3,885082.968,24309,305595.84
2022,18,3,3,1,1194862.0068,24227,104071.196
2022,18,3,3,1,873013.6548,24209,198000.0
2022,18,3,3,1,874163.1132,24269,168000.0
2022,18,4,4,1,886232.4264,24250,270000.0
2022,18,4,4,1,900313.2918,24202,360000.0
2022,18,4,4,3,875025.207,24216,700000.0
2022,18,4,4,3,885082.968,24309,713056.96
2022,18,7,7,1,870140.0088,24290,145601.884
2022,18,7,7,1,871002.1026,24223,249999.955
2022,18,7,7,1,875887.3008,22078,750000.0
2022,18,7,7,2,898876.4688,24206,182399.988
2022,18,8,8,3,875599.9362,21204##24187,1496063.21
2022,18,9,9,1,870140.0088,24290,218402.826
2022,18,9,9,1,871002.1026,24223,249999.955
2022,18,9,9,2,898876.4688,24206,273599.982
2022,18,10,10,1,1194862.0068,24227,416284.784
2022,18,10,10,1,873013.6548,24209,126000.0
2022,18,10,10,1,873301.0194,24205,537787.83
2022,18,10,10,1,876749.3946,24326,400000.0
2022,18,10,10,1,886232.4264,24250,90000.0
2022,18,10,10,1,894565.9998,24228,373527.92
2022,18,10,10,2,1299462.7212,24195,19996.63
2022,18,10,10,2,1301186.9088,24210,99996.85
2022,18,10,10,2,870714.738,24207,312450.7
2022,18,10,10,2,908646.8652,24263,163842.68
2022,18,11,11,1,873013.6548,24209,276000.0
2022,18,11,11,1,874163.1132,24269,232000.0
2022,18,11,11,1,880772.499,24265,320000.0
2022,18,11,11,1,885657.6972,24259,600000.0
2022,18,11,11,1,886232.4264,24250,240000.0
2022,18,11,11,1,890830.26,24248,550000.0
2022,18,11,11,1,900313.2918,24202,400000.0
2022,18,11,11,2,1299462.7212,24195,79986.52
2022,18,12,12,1,1192563.09,23064,41261.34
2022,18,12,12,1,873013.6548,23066,58724.81
2022,18,12,12,1,874163.1132,23065,300000.0
2022,18,12,12,1,890830.26,23068,33148.6
2022,27,4,4,1,1759989.8125,24329,700000.0
2022,27,4,4,2,1799347.065,24392,699999.99
2022,27,4,4,2,1814868.235,23976,699966.37
2022,27,4,4,3,1786043.205,22463,481996.74
2022,27,6,6,4,2545471.88,23979,599999.29
2022,27,7,7,1,1764424.4325,23079,600000.0
2022,27,7,7,1,1773848.0,23977,497324.96
2022,27,7,7,2,1911321.22,23078,615130.07
2022,27,7,7,3,1772739.345,23077,785000.06
2022,27,9,9,1,1783271.5675,24394,300000.0
2022,27,9,9,1,1849790.8675,24387,490000.0
2022,27,10,10,1,1769967.7075,24361,300000.0
2022,27,10,10,1,1798238.41,24354,699803.86
2022,27,10,10,2,1889148.12,23978,200000.0
2022,27,11,11,1,1769413.38,22427,259000.01
2022,27,11,11,1,1849790.8675,24387,510000.0
2022,27,11,11,1,2586492.115,24349,600000.0
2022,27,11,11,2,1849236.54,24335,699996.14
2022,27,11,11,3,1766087.415,22430,261780.96
2022,36,1,1,2,10605766.347,24487,500000.34
2022,36,1,1,3,6238392.984,22020##24411,1000000.98
2022,36,1,1,3,6552305.73,22086##24453,1002364.6699999999
2022,36,3,3,1,2548672.533,24486,500000.04
2022,36,3,3,1,6143720.886,24465,499999.82
2022,36,3,3,1,9843406.821,24447,500000.03
2022,36,4,4,1,6983312.913,22036,800175.99
2022,36,4,4,1,7172657.109,24417,1537200.454328
2022,36,4,4,2,4805854.659,21811,400000.0
2022,36,4,4,2,7523940.42,22035,400021.93
2022,36,4,4,3,6238392.984,22040,800000.48
2022,36,6,6,1,1594477.44,24439,537899.81
2022,36,6,6,1,1601951.553,24418,500000.24
2022,36,6,6,1,2551163.904,21833,600000.1
2022,36,6,6,1,6116315.805,21808,700000.94
2022,36,6,6,1,6158669.112,24420,500000.13
2022,36,6,6,1,7332104.853,21791,700000.01
2022,36,6,6,2,10645628.283,24464,500058.5
2022,36,6,6,2,3545220.933,21848,599999.96
2022,36,6,6,2,4818311.514,21790,400000.0
2022,36,6,6,2,7381932.273,24470,500000.3
2022,36,7,7,1,7172657.109,24417,1507050.445417
2022,36,7,7,2,3961279.89,21793,600000.49
2022,36,10,10,1,3771935.694,24428,600000.0
2022,36,10,10,1,6719227.587,24488,499004.9
2022,36,10,10,2,4815820.143,24490,500083.36
2022,36,10,10,3,6238392.984,24410,300000.05
2022,36,10,10,3,6968364.687,24485,287405.1
2022,36,10,10,3,7070510.898,24458,499936.1
2022,36,11,11,1,2548672.533,21877,500001.44
2022,36,11,11,1,6143720.886,22096,650002.49
2022,36,11,11,1,6328082.34,21797,700000.0
2022,36,11,11,1,6983312.913,22257,350000.0
2022,36,11,11,1,7172657.109,24417,1455750.430255
2022,36,11,11,1,7332104.853,21792,500000.6
2022,36,11,11,1,847066.14,22081,650000.02
2022,36,11,11,2,7523940.42,21809##22057,949999.7
2022,51,7,7,4,12955121.3315,21881,400000.02
2022,55,3,3,1,6760137.9384,23317,124517.184
2022,55,3,3,1,688532.5678,23364,371450.038
2022,55,3,3,2,19010652.4564,23310,72100.6125
2022,55,3,3,2,19605294.2195,23293,312574.29
2022,55,3,3,2,6009011.5008,23360,209310.89
2022,55,3,3,2,7985189.3902,23366,407077.008
2022,55,4,4,1,362150.2467,23362,750000.0
2022,55,4,4,1,411331.1444,23254,801614.69
2022,55,7,7,1,11512801.0525,24003,346691.89
2022,55,7,7,1,12854098.2625,24004,970600.0
2022,55,10,10,1,11548568.9781,23382,298167.27
2022,55,10,10,1,7202766.0177,23238,492129.38
2022,55,10,10,2,19010652.4564,23310,61800.525
2022,55,10,10,2,3389010.9506,23346,560171.93
2022,55,10,10,2,7962834.4367,23312,163694.49
2022,55,10,10,2,7985189.3902,23366,101769.252
2022,55,11,11,1,11548568.9781,24006,999989.86
2022,55,11,11,1,11579865.913,23391##24005,1876724.53
2022,55,11,11,1,12375702.2576,23276,424279.84
2022,55,11,11,1,13412.9721,24007,996590.68
2022,55,11,11,1,433686.0979,23314,688617.18
2022,55,11,11,1,6760137.9384,23317,186775.776
2022,55,11,11,1,688532.5678,23364,19550.002
2022,55,11,11,2,1788396.28,23371,229244.1
2022,55,11,11,2,19010652.4564,23310,72100.6125
2022,55,12,12,3,11696111.6712,24008,305378.0
2022,55,13,13,3,11177476.75,23380,494121.56
2022,67,3,3,1,1988277.4856,23170,96000.0
2022,67,3,3,1,4970693.714,23086,10000.0
2022,67,3,3,1,5764152.2758,23155,170219.974
2022,67,3,3,1,8372994.6288,23092,420000.0
2022,67,3,3,2,1574567.574,23167,139803.75
2022,67,4,4,1,12479219.8708,23158,62279.7352
2022,67,4,4,1,5088014.4352,23108,143197.416
2022,67,4,4,1,5764152.2758,23155,170219.974
2022,67,4,4,1,7755517.1488,23103,160000.0
2022,67,4,4,1,7872837.87,23119,263310.0
2022,67,4,4,1,7990158.5912,23174,303751.6094
2022,67,4,4,1,8289635.169,23054,120900.0
2022,67,4,4,1,8372994.6288,23092##23085,396000.0
2022,67,4,4,2,13102872.1256,23160,183758.031
2022,67,4,4,2,1327576.582,23089,299154.78
2022,67,4,4,2,1565305.4118,23060,83287.183
2022,67,4,4,2,1574567.574,23167,419411.25
2022,67,6,6,1,12479219.8708,23158,85224.9008
2022,67,6,6,1,4970693.714,23086,90000.0
2022,67,6,6,1,5088014.4352,23108,214796.124
2022,67,6,6,1,5764152.2758,23155,255329.961
2022,67,6,6,1,7872837.87,23119,36690.0
2022,67,6,6,1,7990158.5912,23174,161570.005
2022,67,6,6,1,8348295.5296,23094,689937.3632
2022,67,6,6,2,1565305.4118,23060##23162,596205.9842
2022,67,6,6,2,1574567.574,23167,186405.0
2022,67,7,7,1,12479219.8708,23158,45890.3312
2022,67,7,7,1,1988277.4856,23170,160000.0
2022,67,7,7,1,4032127.9444,23142,153323.448
2022,67,7,7,1,4970693.714,23086,107500.0
2022,67,7,7,1,5088014.4352,23108,107398.062
2022,67,7,7,1,7755517.1488,23103,160000.0
2022,67,7,7,1,8372994.6288,23085,6000.0
2022,67,7,7,2,13102872.1256,23160,98004.2832
2022,67,7,7,2,1565305.4118,23060,136828.9435
2022,67,9,9,1,1988277.4856,23170,96000.0
2022,67,9,9,1,4032127.9444,23142,38330.862
2022,67,9,9,1,5109626.147,23099,213102.59
2022,67,9,9,1,7755517.1488,23103,160000.0
2022,67,9,9,1,8372994.6288,23085,66000.0
2022,67,9,9,2,1565305.4118,23162,93915.7323
2022,67,10,10,1,12479219.8708,23158,85224.9008
2022,67,10,10,1,1988277.4856,23170,296000.0
2022,67,10,10,1,4970693.714,23086,7500.0
2022,67,10,10,1,5088014.4352,23108,107398.062
2022,67,10,10,1,5109626.147,23099,213102.59
2022,67,10,10,1,5764152.2758,23155,85109.987
2022,67,10,10,1,7755517.1488,23103,160000.0
2022,67,10,10,1,8289635.169,23054,89700.0
2022,67,10,10,1,8372994.6288,23092##23085,294000.0
2022,67,11,11,1,12479219.8708,23158,49168.212
2022,67,11,11,1,1988277.4856,23170,152000.0
2022,67,11,11,1,4970693.714,23086,35000.0
2022,67,11,11,1,5088014.4352,23108,143197.416
2022,67,11,11,1,5764152.2758,23155,170219.974
2022,67,11,11,1,7755517.1488,23103,160000.0
2022,67,11,11,1,7990158.5912,23174,180958.4056
2022,67,11,11,1,8289635.169,23054,179400.0
2022,67,11,11,1,8348295.5296,23094,217874.9568
2022,67,11,11,1,8372994.6288,23092##23085,618000.0
2022,67,11,11,2,13102872.1256,23160,126588.8658
2022,67,11,11,2,1327576.582,23089,140778.72
2022,67,11,11,2,1565305.4118,23060##23162,407099.31700000004
2022,67,11,11,2,1574567.574,23167,186405.0
2022,67,12,12,1,7567186.5174,21569,300000.18
2022,67,12,12,3,7724643.2748,23156,116371.83
2022,249,4,4,1,26115229.9044,24198,126000.004
2022,249,4,4,1,26121488.0472,24188,139941.798
2022,249,4,4,1,26177811.3324,24255,200000.0
2022,249,4,4,1,26315490.474,24199,500000.0
2022,249,4,4,2,26171553.1896,24215,174953.05
2022,249,4,4,2,26302974.1884,24173,139999.998
2022,249,6,6,1,26121488.0472,24188,279883.596
2022,249,6,6,1,26159036.904,24234,90000.0
2022,249,6,6,1,26177811.3324,24255,200000.0
2022,249,6,6,1,26196585.7608,24224,129999.7712
2022,249,6,6,1,26234134.6176,24197,200000.015
2022,249,6,6,1,26246650.9032,24249,200000.08
2022,249,6,6,1,26321748.6168,24185,380006.01
2022,249,6,6,2,26277941.6172,24186,324000.0
2022,249,7,7,1,26121488.0472,24188,279883.596
2022,249,7,7,1,26134004.3328,24179,199999.995
2022,249,7,7,1,26165295.0468,24214,279999.769
2022,249,7,7,1,26184069.4752,24254,500000.91
2022,249,7,7,1,26196585.7608,24224,99999.824
2022,249,7,7,1,26396846.3304,24178,463999.992
2022,249,7,7,2,26302974.1884,24173,279999.996
2022,249,9,9,1,26134004.3328,24179,119999.997
2022,249,9,9,1,26165295.0468,24214,119999.901
2022,249,9,9,1,26196585.7608,24224,79999.8592
2022,249,9,9,1,26234134.6176,24197,60000.0045
2022,249,9,9,1,26309232.3312,24232,130000.0
2022,249,9,9,1,26396846.3304,24178,115999.998
2022,249,9,9,2,26277941.6172,24186,76000.0
2022,249,10,10,1,26134004.3328,24179,79999.998
2022,249,10,10,1,26159036.904,24234,210000.0
2022,249,10,10,2,26284199.76,24184,250000.0
2022,249,10,10,2,26302974.1884,24173,279999.996
2022,249,11,11,1,26115229.9044,24198,504000.016
2022,249,11,11,1,26196585.7608,24224,189999.6656
2022,249,11,11,1,26234134.6176,24197,140000.0105
2022,249,11,11,1,26246650.9032,24249,200000.08
2022,249,11,11,1,26309232.3312,24232,520000.0
2022,249,11,11,2,26140262.4756,24189,300000.0
2022,249,11,11,2,26171553.1896,24215,174953.05
2022,249,11,11,2,26215360.1892,24174,260014.86
2022,72,4,4,1,12462409.59,23242,180000.0
2022,72,4,4,1,12736802.115,23275##24141,456602.5
2022,72,4,4,1,12941349.27,23251,179180.0068
2022,72,4,4,1,13420288.95,24157,338675.0
2022,72,4,4,1,14647571.88,23295,151700.0
2022,72,4,4,2,9234555.705,23288##24146,280000.0
2022,72,4,4,3,12517288.095,23300##23301##24144,1206369.98
2022,72,7,7,1,14647571.88,23296##24164,451396.0
2022,72,7,7,2,19980764.775,23262##24152,578001.63
2022,72,7,7,2,7927449.495,23289,220000.54
2022,72,7,7,2,8416367.085,23274,200048.06
2022,72,7,7,2,8511157.23,23253##24131,801992.100701
2022,72,9,9,1,12462409.59,23303,300000.0
2022,72,9,9,1,12562188.69,23292,160000.72
2022,72,9,9,1,13554990.735,23244,431000.01
2022,72,9,9,1,14647571.88,23296,428004.0
2022,72,9,9,2,20554494.6,23241,180021.08
2022,72,11,11,1,12437464.815,23280,200000.08
2022,72,11,11,1,12736802.115,23247##24141,792072.5
2022,72,11,11,1,12941349.27,23251##24129,897820.0131999999
2022,72,11,11,1,14647571.88,23295##24164,517300.0
2022,72,11,11,2,20594406.24,24161,150000.0
2022,72,11,11,2,7957383.225,23245##24147,388998.75
